statuses_count,followers_count,friends_count,favourites_count,listed_count,url,lang,time_zone,location,default_profile,default_profile_image,geo_enabled,profile_use_background_image,profile_background_tile,description,label,account_age_days,genuine,social_spambot,traditional_spambot
22761,4056,101,10680,3,1,1,1,1,0.0,0.0,0.0,1.0,1.0,1,genuine,950,True,False,False
3085,183,221,3183,2,0,1,1,0,0.0,0.0,1.0,1.0,1.0,1,genuine,1441,True,False,False
78,56,216,53,1,0,1,0,0,1.0,0.0,0.0,1.0,0.0,0,genuine,1425,True,False,False
4416,168,212,5707,0,0,1,0,0,1.0,0.0,0.0,1.0,0.0,1,genuine,1419,True,False,False
11770,1577,678,634,47,1,1,1,1,0.0,0.0,1.0,1.0,1.0,1,genuine,3228,True,False,False
40408,308,149,1446,0,0,1,1,1,0.0,0.0,1.0,1.0,0.0,0,genuine,2037,True,False,False
54344,27856,756,291,605,1,1,1,1,0.0,0.0,1.0,1.0,0.0,1,genuine,2511,True,False,False
3078,309,421,13980,0,0,1,0,1,0.0,0.0,1.0,1.0,0.0,1,genuine,1562,True,False,False
14018,1155,809,4376,3,1,1,1,1,0.0,0.0,1.0,1.0,1.0,1,genuine,2016,True,False,False
3833,135,327,2951,2,0,1,1,1,0.0,0.0,0.0,0.0,0.0,1,genuine,1132,True,False,False
487,195,863,147,1,0,1,1,1,0.0,0.0,1.0,1.0,0.0,0,genuine,2522,True,False,False
2501,118,109,218,0,0,1,1,1,0.0,0.0,1.0,1.0,0.0,1,genuine,1703,True,False,False
2984,1450,1798,316,41,1,1,0,0,1.0,0.0,0.0,1.0,0.0,1,genuine,1297,True,False,False
14879,1080,1996,10479,3,0,1,0,1,0.0,0.0,1.0,1.0,1.0,1,genuine,1860,True,False,False
16425,550,377,12316,14,1,1,1,1,0.0,0.0,1.0,1.0,1.0,1,genuine,1423,True,False,False
263,647,198,3213,2,0,1,1,0,0.0,0.0,0.0,0.0,1.0,0,genuine,743,True,False,False
66,15,49,129,0,0,1,0,1,1.0,0.0,1.0,1.0,0.0,0,genuine,455,True,False,False
3621,73,71,156,0,0,1,1,0,0.0,0.0,0.0,1.0,1.0,1,genuine,1326,True,False,False
780,147,171,1004,1,0,1,0,1,1.0,0.0,1.0,1.0,0.0,0,genuine,595,True,False,False
9209,439,564,1187,23,1,1,1,1,0.0,0.0,1.0,1.0,1.0,1,genuine,1955,True,False,False
86825,1050,145,134,35,0,1,1,1,0.0,0.0,1.0,1.0,0.0,1,genuine,1314,True,False,False
410,85,179,133,0,0,1,1,0,1.0,0.0,0.0,1.0,0.0,1,genuine,1251,True,False,False
52736,1293,1226,13256,6,0,1,0,1,0.0,0.0,1.0,1.0,1.0,1,genuine,1166,True,False,False
253,144,185,1030,0,0,1,0,0,1.0,0.0,0.0,1.0,0.0,1,genuine,705,True,False,False
19036,423,427,1558,21,1,1,1,1,0.0,0.0,1.0,0.0,0.0,1,genuine,2522,True,False,False
2173,394,1012,2072,5,0,1,0,1,0.0,0.0,1.0,1.0,0.0,1,genuine,1353,True,False,False
5561,57,185,342,1,0,1,1,1,0.0,0.0,1.0,1.0,0.0,1,genuine,1184,True,False,False
5042,331,261,1303,1,0,1,1,1,0.0,0.0,1.0,1.0,0.0,1,genuine,1476,True,False,False
52000,465,272,4079,1,0,1,1,0,0.0,0.0,1.0,1.0,1.0,1,genuine,1093,True,False,False
313,101,173,48,0,0,1,0,1,1.0,0.0,0.0,1.0,0.0,1,genuine,298,True,False,False
468,54,97,38,1,1,1,0,1,1.0,0.0,1.0,1.0,0.0,1,genuine,1457,True,False,False
1745,289,215,3,26,0,1,1,1,0.0,0.0,0.0,1.0,0.0,1,genuine,2504,True,False,False
63440,986,658,161,40,1,1,1,1,0.0,0.0,0.0,1.0,1.0,1,genuine,2803,True,False,False
89,41,284,28,1,0,1,0,1,0.0,0.0,1.0,0.0,0.0,0,genuine,1200,True,False,False
2631,255,169,1041,0,0,1,0,0,1.0,0.0,0.0,1.0,0.0,1,genuine,630,True,False,False
5816,359,441,14514,1,0,1,0,1,0.0,0.0,1.0,0.0,0.0,1,genuine,1208,True,False,False
24185,558,354,3575,3,0,1,1,1,0.0,0.0,0.0,1.0,1.0,1,genuine,2415,True,False,False
11182,280,285,11857,3,0,1,0,0,1.0,0.0,0.0,1.0,0.0,1,genuine,977,True,False,False
1323,333,272,4063,0,0,1,0,0,1.0,0.0,0.0,1.0,0.0,1,genuine,1651,True,False,False
9496,134,425,3895,1,0,1,1,0,0.0,0.0,0.0,0.0,0.0,1,genuine,1049,True,False,False
1102,202,258,20,18,1,1,1,1,0.0,0.0,0.0,1.0,0.0,1,genuine,1690,True,False,False
25639,1187,434,26323,4,0,1,1,1,0.0,0.0,1.0,1.0,0.0,1,genuine,1895,True,False,False
9053,195,135,4675,1,0,1,1,0,0.0,0.0,1.0,1.0,1.0,1,genuine,1549,True,False,False
15793,549,307,13755,2,0,1,1,1,0.0,0.0,0.0,1.0,1.0,1,genuine,1489,True,False,False
1353,133,98,311,0,1,1,1,0,0.0,0.0,1.0,1.0,0.0,1,genuine,729,True,False,False
1325,256,313,963,0,0,1,1,1,0.0,0.0,1.0,1.0,1.0,1,genuine,1411,True,False,False
6607,245,151,1103,2,1,1,1,1,0.0,0.0,0.0,1.0,1.0,1,genuine,804,True,False,False
78147,1059,713,880,42,1,1,1,1,1.0,0.0,1.0,1.0,0.0,1,genuine,2620,True,False,False
14281,1261,1147,130,18,0,1,1,1,0.0,0.0,1.0,1.0,1.0,1,genuine,2410,True,False,False
21241,363,342,12761,9,0,1,1,1,0.0,0.0,0.0,0.0,0.0,1,genuine,752,True,False,False
14412,137,177,1632,0,1,1,1,1,0.0,0.0,0.0,0.0,0.0,1,genuine,1308,True,False,False
7849,189,231,237,3,0,1,1,1,0.0,0.0,1.0,1.0,0.0,1,genuine,2328,True,False,False
1431,224,302,48,7,1,1,1,1,0.0,0.0,1.0,1.0,0.0,1,genuine,2426,True,False,False
8260,333,324,8478,3,0,1,1,0,0.0,0.0,1.0,1.0,1.0,1,genuine,1228,True,False,False
2466,3913,165,156,96,1,1,1,1,1.0,0.0,1.0,1.0,0.0,1,genuine,2000,True,False,False
247,51,382,50,4,1,1,1,1,0.0,0.0,0.0,0.0,0.0,1,genuine,433,True,False,False
6882,69,35,35,3,0,1,1,1,0.0,0.0,0.0,1.0,0.0,0,genuine,2369,True,False,False
10532,285,341,396,0,1,1,1,1,0.0,0.0,0.0,1.0,1.0,1,genuine,895,True,False,False
61,2,20,9,0,0,1,0,0,1.0,1.0,0.0,1.0,0.0,0,genuine,1071,True,False,False
1026,205,529,365,0,0,1,0,0,1.0,0.0,0.0,1.0,0.0,1,genuine,584,True,False,False
2249,304,194,2472,1,0,1,0,1,0.0,0.0,1.0,1.0,1.0,1,genuine,707,True,False,False
1277,315,253,440,1,0,1,0,0,1.0,0.0,1.0,1.0,0.0,1,genuine,882,True,False,False
16439,691,458,11204,12,0,1,1,0,0.0,0.0,1.0,1.0,0.0,1,genuine,1200,True,False,False
4049,305,211,4008,7,1,1,1,1,0.0,0.0,1.0,0.0,0.0,1,genuine,488,True,False,False
4871,1734,511,294,38,0,1,0,1,0.0,0.0,0.0,1.0,1.0,1,genuine,2119,True,False,False
1380,563,1670,2664,4,0,1,1,1,0.0,0.0,0.0,1.0,1.0,1,genuine,1754,True,False,False
4558,973,1165,2042,41,1,1,1,1,0.0,0.0,0.0,1.0,0.0,1,genuine,2593,True,False,False
34060,840,1242,26235,19,1,1,1,1,0.0,0.0,1.0,1.0,1.0,1,genuine,1546,True,False,False
57581,153,97,7254,8,1,1,1,1,0.0,0.0,0.0,0.0,0.0,1,genuine,1044,True,False,False
9548,162,168,842,1,0,1,1,1,0.0,0.0,0.0,1.0,1.0,1,genuine,2367,True,False,False
14374,1175,851,7304,4,0,1,0,0,1.0,0.0,1.0,1.0,0.0,1,genuine,825,True,False,False
12689,523,495,14337,0,0,1,0,0,1.0,0.0,0.0,1.0,0.0,1,genuine,764,True,False,False
651,26,62,8,0,0,1,0,0,1.0,0.0,0.0,1.0,0.0,1,genuine,960,True,False,False
2622,191,189,554,0,0,1,1,0,0.0,0.0,0.0,1.0,0.0,1,genuine,1604,True,False,False
5297,689,464,1035,0,0,1,1,0,0.0,0.0,1.0,1.0,0.0,1,genuine,1620,True,False,False
24,15,49,24,0,0,1,0,1,1.0,0.0,0.0,1.0,0.0,1,genuine,1385,True,False,False
2662,312,709,439,4,0,1,0,0,0.0,0.0,0.0,1.0,0.0,1,genuine,1240,True,False,False
34050,1263,774,12660,4,0,1,1,0,1.0,0.0,1.0,1.0,0.0,1,genuine,1284,True,False,False
11570,503,493,2511,5,0,1,0,1,1.0,0.0,0.0,1.0,0.0,1,genuine,1811,True,False,False
6716,126,63,3727,3,0,1,1,0,0.0,0.0,1.0,1.0,0.0,1,genuine,1006,True,False,False
7638,482,99,2028,1,0,1,1,1,1.0,0.0,1.0,1.0,0.0,1,genuine,1410,True,False,False
437,113,167,207,0,0,1,0,1,1.0,0.0,1.0,1.0,0.0,1,genuine,320,True,False,False
50832,2621,1105,33353,69,1,1,1,1,0.0,0.0,1.0,0.0,0.0,1,genuine,1753,True,False,False
1560,350,106,806,35,0,1,0,0,1.0,0.0,0.0,1.0,0.0,1,genuine,642,True,False,False
610,1149,1995,32,61,1,1,1,1,0.0,0.0,1.0,1.0,0.0,1,genuine,2381,True,False,False
869,60,116,1215,0,0,1,0,1,1.0,0.0,0.0,1.0,0.0,1,genuine,875,True,False,False
22664,576,323,6591,6,1,1,1,1,0.0,0.0,1.0,1.0,1.0,1,genuine,2187,True,False,False
12386,237,187,413,3,0,1,1,1,0.0,0.0,1.0,1.0,1.0,1,genuine,838,True,False,False
26783,22452,24691,195,492,1,1,1,1,0.0,0.0,0.0,1.0,1.0,1,genuine,2786,True,False,False
10259,1070,357,4409,12,1,1,1,1,0.0,0.0,1.0,1.0,0.0,1,genuine,1785,True,False,False
3263,77,72,183,1,1,1,0,1,1.0,0.0,0.0,1.0,0.0,1,genuine,501,True,False,False
31040,453,672,28037,6,1,1,1,1,0.0,0.0,1.0,0.0,0.0,1,genuine,1466,True,False,False
7727,1118,755,254,3,0,1,1,1,0.0,0.0,0.0,1.0,1.0,1,genuine,1806,True,False,False
16,86,207,52,1,0,1,0,0,1.0,0.0,0.0,1.0,0.0,0,genuine,618,True,False,False
317,24,148,0,0,0,1,1,0,1.0,0.0,0.0,1.0,0.0,1,genuine,968,True,False,False
3830,331,622,2559,0,0,1,1,0,0.0,0.0,1.0,1.0,0.0,1,genuine,1431,True,False,False
11256,1249,1746,320,64,1,1,1,1,0.0,0.0,1.0,1.0,0.0,1,genuine,2448,True,False,False
2671,397,496,2820,0,1,1,0,1,1.0,0.0,0.0,1.0,0.0,1,genuine,593,True,False,False
1128,382,393,1643,4,1,1,0,1,1.0,0.0,0.0,1.0,0.0,1,genuine,608,True,False,False
2599,67,157,199,0,0,1,0,0,1.0,0.0,1.0,1.0,0.0,1,genuine,1341,True,False,False
2208,455,393,10609,1,0,1,1,0,0.0,0.0,1.0,1.0,0.0,1,genuine,1355,True,False,False
16828,384,345,464,5,0,1,1,1,0.0,0.0,1.0,1.0,1.0,1,genuine,1408,True,False,False
1977,124,304,461,2,1,1,0,1,1.0,0.0,1.0,1.0,0.0,1,genuine,2373,True,False,False
57,31,117,17,0,0,1,1,0,0.0,0.0,0.0,1.0,1.0,0,genuine,1372,True,False,False
5024,765,961,914,1,0,1,1,0,1.0,0.0,0.0,1.0,0.0,1,genuine,1138,True,False,False
19707,344,434,29,12,1,1,1,1,0.0,0.0,1.0,1.0,0.0,1,genuine,1905,True,False,False
1797,82,579,57,2,0,1,1,0,0.0,0.0,0.0,1.0,0.0,1,genuine,1978,True,False,False
2304,143,569,507,1,0,1,1,1,0.0,0.0,0.0,1.0,1.0,1,genuine,2467,True,False,False
10977,687,600,5462,3,0,1,1,0,0.0,0.0,1.0,1.0,1.0,1,genuine,2327,True,False,False
5144,330,71,1815,3,1,1,1,1,0.0,0.0,1.0,0.0,0.0,1,genuine,1196,True,False,False
1041,1086,256,132,4,1,1,1,1,0.0,0.0,1.0,1.0,0.0,1,genuine,1102,True,False,False
6095,710,373,539,6,1,1,1,1,0.0,0.0,1.0,1.0,1.0,1,genuine,2083,True,False,False
3201,609,1493,2189,11,1,1,1,1,1.0,0.0,1.0,1.0,0.0,1,genuine,986,True,False,False
17013,808,985,692,36,0,1,1,1,0.0,0.0,1.0,1.0,1.0,1,genuine,1815,True,False,False
23443,4326,231,6749,24,1,1,1,1,0.0,0.0,1.0,1.0,0.0,1,genuine,883,True,False,False
2050,220,310,1112,1,0,1,1,0,0.0,0.0,0.0,1.0,0.0,0,genuine,2025,True,False,False
134008,4411,841,278,14,0,1,1,1,0.0,0.0,1.0,1.0,1.0,1,genuine,2133,True,False,False
3366,275,1260,630,4,0,1,1,1,0.0,0.0,0.0,0.0,0.0,0,genuine,1527,True,False,False
1572,2736,2247,8804,7,1,1,1,0,0.0,0.0,0.0,1.0,1.0,0,genuine,1229,True,False,False
32547,716,610,5231,1,0,1,1,1,0.0,0.0,1.0,1.0,1.0,1,genuine,832,True,False,False
27242,548,492,1228,3,1,1,1,1,0.0,0.0,1.0,1.0,1.0,1,genuine,1714,True,False,False
23729,606,270,231,39,1,1,1,1,0.0,0.0,1.0,1.0,0.0,1,genuine,2978,True,False,False
2775,249,271,2585,1,0,1,0,0,1.0,0.0,0.0,1.0,0.0,1,genuine,1271,True,False,False
27,13,49,27,0,1,1,0,1,1.0,0.0,0.0,1.0,0.0,1,genuine,283,True,False,False
612,103,196,1648,0,0,1,1,0,0.0,0.0,1.0,0.0,0.0,1,genuine,406,True,False,False
11864,583,407,2007,0,1,1,1,0,0.0,0.0,1.0,1.0,1.0,1,genuine,1334,True,False,False
3757,410,277,3528,0,0,1,1,0,1.0,0.0,1.0,1.0,0.0,0,genuine,1105,True,False,False
5716,271,261,2452,6,1,1,1,1,0.0,0.0,1.0,1.0,0.0,1,genuine,1856,True,False,False
14542,1029,552,14512,73,1,1,1,1,0.0,0.0,1.0,1.0,0.0,1,genuine,1410,True,False,False
1471,171,212,1066,1,1,1,1,1,0.0,0.0,1.0,1.0,0.0,1,genuine,1250,True,False,False
858,59,124,1194,0,0,1,0,0,1.0,0.0,0.0,1.0,0.0,1,genuine,456,True,False,False
5471,243,304,415,4,1,1,1,1,0.0,0.0,1.0,1.0,1.0,1,genuine,2028,True,False,False
3094,390,376,4138,1,0,1,1,1,0.0,0.0,1.0,1.0,0.0,1,genuine,1352,True,False,False
1889,123,340,873,0,0,1,1,0,0.0,0.0,1.0,0.0,0.0,1,genuine,1209,True,False,False
2911,78,13,1062,4,0,1,1,0,0.0,1.0,0.0,0.0,0.0,0,genuine,486,True,False,False
41,3,36,5,0,0,1,1,1,0.0,0.0,1.0,1.0,1.0,1,genuine,314,True,False,False
48285,938,771,66,15,1,1,1,1,0.0,0.0,0.0,0.0,0.0,1,genuine,1893,True,False,False
412,32,33,78,2,0,1,0,0,0.0,0.0,0.0,1.0,0.0,1,genuine,271,True,False,False
30783,515,846,36557,10,1,1,1,1,0.0,0.0,1.0,1.0,0.0,1,genuine,607,True,False,False
8793,637,915,570,0,0,1,1,1,0.0,0.0,1.0,1.0,1.0,1,genuine,1431,True,False,False
9052,758,971,5013,0,0,1,1,0,1.0,0.0,0.0,1.0,0.0,1,genuine,480,True,False,False
27401,307,281,2392,2,0,1,1,0,0.0,0.0,1.0,0.0,0.0,1,genuine,1884,True,False,False
7184,143,124,740,0,0,1,1,1,0.0,0.0,1.0,1.0,1.0,1,genuine,1466,True,False,False
2689,473,448,1670,8,1,1,1,1,0.0,0.0,1.0,1.0,0.0,1,genuine,2322,True,False,False
3101,126,158,179,1,0,1,1,0,0.0,0.0,0.0,1.0,1.0,0,genuine,1334,True,False,False
57117,1732,1094,5807,110,0,1,1,1,0.0,0.0,0.0,1.0,1.0,1,genuine,2247,True,False,False
16004,590,894,806,12,1,1,1,1,0.0,0.0,1.0,1.0,1.0,1,genuine,2438,True,False,False
16527,1199,795,8579,1,0,1,0,0,1.0,0.0,0.0,1.0,0.0,1,genuine,1146,True,False,False
10924,578,185,13651,13,1,1,0,1,0.0,0.0,0.0,1.0,0.0,1,genuine,887,True,False,False
91288,1266,2001,7796,9,0,1,1,1,0.0,0.0,1.0,1.0,1.0,0,genuine,2074,True,False,False
152040,1478,538,21351,29,1,1,1,1,0.0,0.0,1.0,1.0,1.0,1,genuine,932,True,False,False
115585,3877,4241,11610,128,0,1,1,0,1.0,0.0,1.0,1.0,0.0,1,genuine,2251,True,False,False
14632,491,497,5714,9,0,1,1,0,1.0,0.0,1.0,1.0,0.0,1,genuine,1661,True,False,False
4282,315,311,6284,0,0,1,1,1,0.0,0.0,0.0,1.0,1.0,1,genuine,1969,True,False,False
44807,951,1011,843,55,0,1,1,0,1.0,0.0,0.0,1.0,0.0,0,genuine,377,True,False,False
26577,2474,224,1962,77,1,1,1,1,0.0,0.0,0.0,1.0,1.0,1,genuine,2667,True,False,False
1784,140,159,971,0,0,1,1,1,0.0,0.0,1.0,1.0,1.0,1,genuine,1829,True,False,False
18047,407,420,7514,4,0,1,1,1,0.0,0.0,1.0,1.0,0.0,1,genuine,1795,True,False,False
2071,283,225,956,1,0,1,0,1,1.0,0.0,1.0,1.0,0.0,1,genuine,1346,True,False,False
23023,450,426,6462,7,0,1,1,1,0.0,0.0,1.0,1.0,1.0,1,genuine,2356,True,False,False
38140,1098,525,4264,68,1,1,1,1,0.0,0.0,1.0,0.0,1.0,1,genuine,3169,True,False,False
2218,182,120,258,1,1,1,0,1,1.0,0.0,0.0,1.0,0.0,1,genuine,1387,True,False,False
8890,230,222,3271,2,0,1,1,0,1.0,0.0,0.0,1.0,0.0,1,genuine,1339,True,False,False
10292,582,575,1946,0,1,1,1,1,0.0,0.0,1.0,1.0,1.0,1,genuine,927,True,False,False
101,18,19,19,2,1,1,1,1,0.0,0.0,0.0,1.0,1.0,1,genuine,2286,True,False,False
21475,863,2002,21746,84,1,1,1,1,0.0,0.0,0.0,1.0,0.0,1,genuine,1758,True,False,False
124434,1818,1985,7452,41,0,1,1,1,0.0,0.0,1.0,1.0,1.0,1,genuine,2434,True,False,False
3482,232,236,957,1,1,1,1,1,0.0,0.0,1.0,1.0,1.0,1,genuine,1816,True,False,False
25541,586,297,10127,0,0,1,1,0,0.0,0.0,1.0,1.0,1.0,1,genuine,1165,True,False,False
7558,469,325,277,0,0,1,1,0,0.0,0.0,0.0,0.0,0.0,1,genuine,1485,True,False,False
430,51,71,175,0,0,1,0,0,1.0,0.0,1.0,1.0,0.0,0,genuine,378,True,False,False
1141,270,171,40,12,0,1,0,1,0.0,0.0,0.0,1.0,1.0,1,genuine,915,True,False,False
3189,219,309,238,3,0,1,0,1,0.0,0.0,0.0,0.0,0.0,1,genuine,1356,True,False,False
230131,1994,496,165741,29,1,1,1,1,0.0,0.0,1.0,1.0,1.0,1,genuine,1457,True,False,False
3134,107,640,577,5,1,1,1,1,0.0,0.0,1.0,0.0,0.0,1,genuine,966,True,False,False
37955,465,538,2763,1,1,1,0,1,0.0,0.0,0.0,1.0,1.0,1,genuine,1491,True,False,False
137087,2134,1594,1021,16,0,1,1,1,0.0,0.0,1.0,1.0,0.0,1,genuine,1651,True,False,False
3184,428,467,2865,0,0,1,0,1,0.0,0.0,0.0,1.0,1.0,1,genuine,1260,True,False,False
63771,1333,826,789,2,0,1,1,0,0.0,0.0,0.0,1.0,0.0,1,genuine,2179,True,False,False
7878,1415,2036,336,125,1,1,1,1,0.0,0.0,1.0,1.0,1.0,1,genuine,1991,True,False,False
3101,345,219,1169,4,0,1,1,1,0.0,0.0,1.0,0.0,0.0,0,genuine,2379,True,False,False
10107,309,13,33,0,0,1,1,1,0.0,0.0,0.0,1.0,1.0,1,genuine,1721,True,False,False
156620,1103,642,35530,32,0,1,1,1,0.0,0.0,1.0,1.0,1.0,1,genuine,1335,True,False,False
750,104,102,266,6,1,1,1,0,0.0,0.0,0.0,1.0,0.0,1,genuine,585,True,False,False
8359,86922,622,3373,614,1,1,1,1,0.0,0.0,1.0,1.0,0.0,1,genuine,888,True,False,False
20641,7665,2576,538,23,0,1,1,1,0.0,0.0,0.0,1.0,0.0,1,genuine,2235,True,False,False
194,22,407,79,1,1,1,1,1,0.0,0.0,0.0,1.0,1.0,1,genuine,2157,True,False,False
4824,117,247,619,1,0,1,1,1,0.0,0.0,1.0,1.0,0.0,1,genuine,1481,True,False,False
16670,219,518,246,7,0,1,1,1,0.0,0.0,0.0,1.0,1.0,1,genuine,2331,True,False,False
56,15,28,0,0,1,1,1,1,0.0,0.0,1.0,1.0,0.0,0,genuine,2442,True,False,False
17418,523,172,5160,3,0,1,0,0,0.0,0.0,1.0,1.0,1.0,1,genuine,1049,True,False,False
9576,97,158,3523,0,0,1,1,0,0.0,0.0,1.0,1.0,1.0,1,genuine,665,True,False,False
18506,230,125,1564,1,1,1,0,1,1.0,0.0,1.0,1.0,0.0,0,genuine,718,True,False,False
2733,177,239,2510,2,0,1,1,0,1.0,0.0,1.0,1.0,0.0,1,genuine,364,True,False,False
27689,1282,838,4067,11,0,1,1,1,0.0,0.0,1.0,1.0,1.0,1,genuine,1349,True,False,False
543,50,57,38,3,1,1,1,1,0.0,0.0,0.0,1.0,0.0,1,genuine,1287,True,False,False
24580,1057,484,3245,6,1,1,1,1,0.0,0.0,0.0,1.0,1.0,1,genuine,1332,True,False,False
27608,1061,313,180,25,1,1,1,1,0.0,0.0,0.0,0.0,0.0,1,genuine,2331,True,False,False
908,190,218,452,1,1,1,1,0,0.0,0.0,0.0,1.0,1.0,1,genuine,2250,True,False,False
6478,938,878,8353,3,1,1,1,0,0.0,0.0,1.0,1.0,1.0,1,genuine,989,True,False,False
5332,449,369,234,7,1,1,1,1,0.0,0.0,0.0,0.0,0.0,1,genuine,2361,True,False,False
7511,113,97,196,6,0,1,1,1,0.0,0.0,0.0,1.0,1.0,1,genuine,1417,True,False,False
17879,404,396,29,1,0,1,0,1,1.0,0.0,0.0,1.0,0.0,1,genuine,1768,True,False,False
5459,1234,1996,4477,26,0,1,1,1,0.0,0.0,1.0,1.0,1.0,1,genuine,1016,True,False,False
3423,620,468,984,1,0,1,0,1,0.0,0.0,1.0,0.0,0.0,1,genuine,1489,True,False,False
13444,511,231,90,1,1,1,0,1,0.0,0.0,1.0,1.0,1.0,1,genuine,942,True,False,False
1219,127,148,678,1,0,1,0,1,1.0,0.0,1.0,1.0,0.0,0,genuine,1238,True,False,False
17862,564,1085,66,21,1,1,1,1,0.0,0.0,1.0,0.0,0.0,1,genuine,2301,True,False,False
5438,56,255,95,1,0,1,0,0,1.0,0.0,0.0,1.0,0.0,1,genuine,810,True,False,False
3098,2506,1991,229,194,1,1,1,0,0.0,0.0,0.0,1.0,0.0,1,genuine,2487,True,False,False
13382,564,169,723,0,0,1,1,1,0.0,0.0,1.0,1.0,0.0,1,genuine,1506,True,False,False
9457,46,163,486,1,0,1,1,1,0.0,0.0,0.0,1.0,1.0,1,genuine,974,True,False,False
589,170,295,12,0,0,1,1,0,0.0,0.0,1.0,1.0,1.0,1,genuine,1314,True,False,False
24758,1216,842,15658,9,0,1,1,0,0.0,0.0,0.0,1.0,1.0,1,genuine,632,True,False,False
1121,89,147,864,7,1,1,0,1,1.0,0.0,0.0,1.0,0.0,1,genuine,294,True,False,False
944,81,92,1697,0,0,1,0,1,1.0,0.0,0.0,1.0,0.0,1,genuine,421,True,False,False
471,72,229,81,0,0,1,0,1,1.0,0.0,0.0,1.0,0.0,1,genuine,365,True,False,False
3839,226,419,1197,3,1,1,0,1,0.0,0.0,1.0,0.0,0.0,1,genuine,1255,True,False,False
10215,557,998,14198,14,1,1,1,1,0.0,0.0,1.0,1.0,1.0,1,genuine,2171,True,False,False
15970,459,198,2869,2,1,1,1,0,0.0,0.0,0.0,0.0,0.0,1,genuine,784,True,False,False
4537,486,591,3590,11,1,1,1,1,0.0,0.0,1.0,1.0,0.0,1,genuine,1734,True,False,False
182,204,1221,48,2,1,1,0,0,1.0,0.0,0.0,1.0,0.0,1,genuine,945,True,False,False
16010,22513,15257,803,28,1,1,1,1,0.0,0.0,1.0,1.0,0.0,1,genuine,1449,True,False,False
4629,489,102,10957,0,1,1,1,1,0.0,0.0,1.0,1.0,0.0,1,genuine,631,True,False,False
4772,452,389,3744,1,0,1,0,1,1.0,0.0,1.0,1.0,0.0,1,genuine,1364,True,False,False
348,20,67,100,0,1,1,0,0,1.0,0.0,1.0,1.0,0.0,1,genuine,607,True,False,False
1826,78,712,302,1,0,1,1,1,0.0,0.0,1.0,1.0,1.0,1,genuine,1663,True,False,False
15767,408,411,381,2,0,1,1,1,0.0,0.0,1.0,1.0,1.0,0,genuine,1374,True,False,False
6564,337,346,9247,0,0,1,1,1,0.0,0.0,0.0,1.0,1.0,1,genuine,2337,True,False,False
4834,240,175,2901,1,0,1,1,0,0.0,0.0,1.0,1.0,1.0,1,genuine,1415,True,False,False
6782,341,322,141,2,0,1,1,1,0.0,0.0,1.0,1.0,0.0,1,genuine,1764,True,False,False
48449,4825,4572,309,30,0,1,1,0,0.0,0.0,0.0,1.0,1.0,1,genuine,829,True,False,False
16318,378,624,3248,4,1,1,1,1,0.0,0.0,1.0,1.0,0.0,1,genuine,1841,True,False,False
178,60,100,26,0,0,1,0,1,1.0,0.0,0.0,1.0,0.0,1,genuine,447,True,False,False
383,241,345,659,1,0,1,1,1,0.0,0.0,1.0,1.0,0.0,1,genuine,1780,True,False,False
2024,1512,1030,0,15,1,1,1,1,0.0,0.0,0.0,1.0,1.0,1,genuine,2041,True,False,False
1184,33,82,1230,6,1,1,0,1,0.0,0.0,1.0,0.0,0.0,1,genuine,1048,True,False,False
54809,1037,1179,11381,4,0,1,1,1,0.0,0.0,1.0,1.0,1.0,1,genuine,1053,True,False,False
37358,92,215,37,8,1,1,1,1,0.0,0.0,0.0,1.0,0.0,1,genuine,2376,True,False,False
10348,466,186,1585,1,0,1,1,0,0.0,0.0,1.0,1.0,1.0,1,genuine,1620,True,False,False
283,60,180,266,1,0,1,1,1,1.0,0.0,1.0,1.0,0.0,1,genuine,926,True,False,False
19236,495,516,3712,10,1,1,1,1,0.0,0.0,1.0,1.0,1.0,1,genuine,2460,True,False,False
6250,227,453,1993,1,0,1,1,1,0.0,0.0,1.0,1.0,0.0,1,genuine,2276,True,False,False
9284,342,334,13425,1,0,1,1,0,1.0,0.0,0.0,1.0,0.0,1,genuine,986,True,False,False
311,136,156,603,0,0,1,0,0,1.0,0.0,0.0,1.0,0.0,1,genuine,286,True,False,False
13825,285,100,8089,1,0,1,1,0,1.0,0.0,0.0,1.0,0.0,1,genuine,1497,True,False,False
20276,187,180,45,7,1,1,1,0,0.0,0.0,1.0,1.0,1.0,1,genuine,974,True,False,False
63388,2166,1996,4139,3,1,1,1,1,0.0,0.0,1.0,1.0,1.0,1,genuine,2011,True,False,False
18263,491,886,9310,16,1,1,0,1,0.0,0.0,1.0,1.0,0.0,1,genuine,1095,True,False,False
2458,117,373,41,5,1,1,0,1,0.0,0.0,0.0,1.0,1.0,1,genuine,523,True,False,False
21288,2032,736,1077,4,0,1,1,1,0.0,0.0,0.0,1.0,1.0,1,genuine,1590,True,False,False
45234,876,410,3006,16,1,1,1,1,0.0,0.0,1.0,1.0,1.0,1,genuine,842,True,False,False
189,29,109,3,0,0,1,0,0,1.0,0.0,0.0,1.0,0.0,1,genuine,285,True,False,False
57528,286,47,57,2,1,1,1,1,0.0,0.0,1.0,1.0,1.0,1,genuine,2429,True,False,False
16975,183,300,30,1,1,1,1,1,1.0,0.0,1.0,1.0,0.0,1,genuine,1301,True,False,False
